Order,Name,Kind,Gateway,Created At,Status,Amount,Currency,Card Type,Payment Method
5685076951093,#2323,sale,Network POS,2024-12-31 17:36:20 +0400,success,117.90,AED,"",""
5684856684597,#2322,sale,Network POS,2024-12-31 13:24:00 +0400,success,150.00,AED,"",""
5684796031029,#2321,sale,cash,2024-12-31 12:02:49 +0400,success,16.50,AED,"",""
5683752402997,#2320,sale,cash,2024-12-30 17:52:03 +0400,success,55.00,AED,"",""
5683629948981,#2319,sale,Network POS,2024-12-30 13:20:52 +0400,success,81.00,AED,"",""
5683007979573,#2318,sale,cash,2024-12-29 22:07:46 +0400,success,436.30,AED,"",""
5682979405877,#2317,sale,Network POS,2024-12-29 21:37:48 +0400,success,23.50,AED,"",""
5682861637685,#2316,sale,Network POS,2024-12-29 19:07:21 +0400,success,301.50,AED,"",""
5682859245621,#2315,sale,Network POS,2024-12-29 19:04:37 +0400,success,56.00,AED,"",""
5682728697909,#2314,sale,Network POS,2024-12-29 15:24:50 +0400,success,264.00,AED,"",""
5681705484341,#2313,sale,Network POS,2024-12-28 14:44:08 +0400,success,259.10,AED,"",""
5679502983221,#2312,capture,Stripe Card Payments,2025-01-02 16:00:21 +0400,success,115.00,AED,visa,card
5679316959285,#2311,sale,cash,2024-12-26 13:03:25 +0400,success,30.00,AED,"",""
5679284584501,#2310,sale,Network POS,2024-12-26 12:01:10 +0400,success,193.49,AED,"",""
5678769864757,#2309,sale,Network POS,2024-12-25 22:15:24 +0400,success,242.50,AED,"",""
5678541865013,#2308,sale,cash,2024-12-25 14:24:08 +0400,success,25.74,AED,"",""
5678474199093,#2307,sale,Network POS,2024-12-25 11:22:53 +0400,success,117.21,AED,"",""
5677875101749,#2306,sale,Network POS,2024-12-24 20:26:15 +0400,success,154.00,AED,"",""
5677829357621,#2305,sale,cash,2024-12-24 19:25:20 +0400,success,130.00,AED,"",""
5677800685621,#2304,sale,Network POS,2024-12-24 18:39:20 +0400,success,50.00,AED,"",""
5677797146677,#2303,sale,Network POS,2024-12-24 18:32:29 +0400,success,27.50,AED,"",""
5677723287605,#2302,sale,Network POS,2024-12-24 15:56:31 +0400,success,50.00,AED,"",""
5677701988405,#2301,sale,Network POS,2024-12-24 15:00:45 +0400,success,128.50,AED,"",""
5677680164917,#2300,sale,Network POS,2024-12-24 14:04:44 +0400,success,181.50,AED,"",""
5677655195701,#2299,sale,Network POS,2024-12-24 13:03:16 +0400,success,58.00,AED,"",""
5677650018357,#2298,capture,Stripe Card Payments,2024-12-24 15:13:21 +0400,success,199.30,AED,master,card
5677622788149,#2297,sale,cash,2024-12-24 11:45:47 +0400,success,44.93,AED,"",""
5676603965493,#2296,sale,Network POS,2024-12-23 14:42:18 +0400,success,70.00,AED,"",""
5676470272053,#2295,capture,Stripe Card Payments,2024-12-23 14:42:20 +0400,success,1356.40,AED,master,card
5675761729589,#2294,sale,cash,2024-12-22 18:57:34 +0400,success,20.00,AED,"",""
5675661295669,#2293,sale,Network POS,2024-12-22 15:47:20 +0400,success,66.00,AED,"",""
5675533336629,#2292,sale,Network POS,2024-12-22 10:49:42 +0400,success,59.00,AED,"",""
5675136745525,#2291,capture,Stripe Card Payments,2024-12-25 19:14:34 +0400,success,257.00,AED,visa,card
5674616782901,#2290,sale,Network POS,2024-12-21 17:27:32 +0400,success,80.00,AED,"",""
5674607804469,#2289,sale,Network POS,2024-12-21 17:13:56 +0400,success,29.51,AED,"",""
5674381901877,#2288,sale,cash,2024-12-21 09:21:31 +0400,success,273.00,AED,"",""
5673089564725,#2287,sale,Network POS,2024-12-20 13:06:49 +0400,success,55.00,AED,"",""
5672063893557,#2286,sale,Network POS,2024-12-19 19:07:39 +0400,success,67.01,AED,"",""
5671798505525,#2285,sale,cash,2024-12-19 11:24:42 +0400,success,349.54,AED,"",""
5669556584501,#2284,sale,Network POS,2024-12-17 20:45:36 +0400,success,129.60,AED,"",""
5669435047989,#2283,sale,Network POS,2024-12-17 18:51:19 +0400,success,641.80,AED,"",""
5668208377909,#2282,sale,Network POS,2024-12-16 21:40:04 +0400,success,88.50,AED,"",""
5668203233333,#2281,sale,Network POS,2024-12-16 21:36:10 +0400,success,47.50,AED,"",""
5668170268725,#2280,sale,Network POS,2024-12-16 21:12:29 +0400,success,93.60,AED,"",""
5668048437301,#2279,sale,Network POS,2024-12-16 19:29:05 +0400,success,204.30,AED,"",""
5668010098741,#2278,sale,Network POS,2024-12-16 18:54:52 +0400,success,19.01,AED,"",""
5667856318517,#2277,sale,Network POS,2024-12-16 15:30:38 +0400,success,50.00,AED,"",""
5667852091445,#2276,sale,Network POS,2024-12-16 15:23:11 +0400,success,665.01,AED,"",""
5666676703285,#2275,sale,Network POS,2024-12-15 21:30:58 +0400,success,408.80,AED,"",""
5664995278901,#2274,sale,Network POS,2024-12-14 17:34:01 +0400,success,174.00,AED,"",""
5663555354677,#2273,sale,Network POS,2024-12-13 18:08:44 +0400,success,202.00,AED,"",""
5663476744245,#2272,sale,cash,2024-12-13 16:42:15 +0400,success,71.40,AED,"",""
5661350068277,#2271,sale,cash,2024-12-12 16:45:46 +0400,success,375.75,AED,"",""
5661302947893,#2270,sale,Bank Deposit,2024-12-12 15:36:16 +0400,success,355.30,AED,"",""
5658021101621,#2269,sale,cash,2024-12-10 10:48:06 +0400,success,25.00,AED,"",""
5656771133493,#2268,sale,cash,2024-12-09 20:23:09 +0400,success,16.00,AED,"",""
5656599461941,#2267,sale,Network POS,2024-12-09 17:33:40 +0400,success,44.00,AED,"",""
5656583405621,#2266,sale,cash,2024-12-09 17:12:08 +0400,success,62.00,AED,"",""
5656484053045,#2265,sale,Network POS,2024-12-09 14:37:46 +0400,success,706.40,AED,"",""
5656482283573,#2264,sale,Network POS,2024-12-09 14:35:12 +0400,success,1888.23,AED,"",""
5655419650101,#2263,sale,Network POS,2024-12-08 22:13:37 +0400,success,344.51,AED,"",""
5655100817461,#2262,sale,Network POS,2024-12-08 17:49:59 +0400,success,20.00,AED,"",""
5654964994101,#2261,capture,Stripe Card Payments,2024-12-09 20:11:07 +0400,success,328.00,AED,master,card
5654869540917,#2260,sale,cash,2024-12-08 12:06:21 +0400,success,20.00,AED,"",""
5654869540917,#2260,refund,cash,2024-12-08 17:52:05 +0400,success,20.00,AED,"",""
5653855633461,#2259,sale,Network POS,2024-12-07 21:39:09 +0400,success,316.35,AED,"",""
5653512978485,#2258,sale,Network POS,2024-12-07 17:00:25 +0400,success,178.50,AED,"",""
5653347532853,#2257,sale,cash,2024-12-07 12:51:45 +0400,success,57.60,AED,"",""
5653340323893,#2256,sale,cash,2024-12-07 12:39:03 +0400,success,26.55,AED,"",""
5653339045941,#2255,sale,cash,2024-12-07 12:37:23 +0400,success,81.90,AED,"",""
5652661796917,#2254,capture,Stripe Card Payments,2024-12-07 14:31:56 +0400,success,253.00,AED,visa,card
5652300464181,#2253,sale,Network POS,2024-12-06 19:51:46 +0400,success,45.00,AED,"",""
5652126335029,#2252,sale,cash,2024-12-06 16:51:53 +0400,success,43.80,AED,"",""
5650862604341,#2251,sale,cash,2024-12-05 21:37:10 +0400,success,9.00,AED,"",""
5650851725365,#2250,sale,Network POS,2024-12-05 21:28:33 +0400,success,233.80,AED,"",""
5650798673973,#2249,sale,Network POS,2024-12-05 20:43:01 +0400,success,63.00,AED,"",""
5650628280373,#2248,sale,Network POS,2024-12-05 17:49:20 +0400,success,297.00,AED,"",""
5650177720373,#2247,sale,cash,2024-12-05 11:02:43 +0400,success,60.00,AED,"",""
5649061150773,#2246,sale,cash,2024-12-04 17:36:51 +0400,success,20.00,AED,"",""
5649058955317,#2245,sale,Network POS,2024-12-04 17:34:18 +0400,success,273.30,AED,"",""
5648833740853,#2244,sale,Network POS,2024-12-04 11:30:06 +0400,success,652.50,AED,"",""
5648828039221,#2243,sale,Network POS,2024-12-04 11:20:37 +0400,success,128.10,AED,"",""
5648193355829,#2242,capture,Stripe Card Payments,2024-12-10 22:34:43 +0400,success,866.30,AED,visa,card
5647677947957,#2241,sale,Network POS,2024-12-03 20:20:25 +0400,success,219.90,AED,"",""
5647677947957,#2241,refund,Network POS,2024-12-05 19:25:33 +0400,success,66.00,AED,"",""
5647620374581,#2240,sale,Network POS,2024-12-03 19:32:19 +0400,success,100.10,AED,"",""
5647394275381,#2239,sale,Network POS,2024-12-03 15:16:44 +0400,success,32.40,AED,"",""
5647392866357,#2238,sale,Network POS,2024-12-03 15:14:33 +0400,success,106.90,AED,"",""
5647328346165,#2237,sale,Network POS,2024-12-03 13:53:38 +0400,success,12.60,AED,"",""
5647328346165,#2237,sale,Network POS,2024-12-03 13:53:53 +0400,success,200.20,AED,"",""
5647192981557,#2235,sale,Network POS,2024-12-03 11:33:11 +0400,success,200.20,AED,"",""
5647192981557,#2235,refund,Network POS,2024-12-03 13:54:46 +0400,success,200.20,AED,"",""
5643674189877,#2234,sale,cash,2024-12-01 21:17:28 +0400,success,8.00,AED,"",""
5643666948149,#2233,sale,cash,2024-12-01 21:12:44 +0400,success,10.00,AED,"",""
5643551473717,#2232,capture,Stripe Card Payments,2024-12-05 15:16:44 +0400,success,200.00,AED,visa,card
5643355095093,#2231,sale,Network POS,2024-12-01 16:55:29 +0400,success,161.50,AED,"",""
5643284938805,#2230,sale,Network POS,2024-12-01 15:24:41 +0400,success,34.00,AED,"",""
5643277566005,#2229,sale,Network POS,2024-12-01 15:15:07 +0400,success,2322.11,AED,"",""
5641658433589,#2228,sale,Network POS,2024-11-30 18:25:49 +0400,success,22.00,AED,"",""
5641557999669,#2227,sale,Network POS,2024-11-30 16:57:41 +0400,success,302.00,AED,"",""
5641418571829,#2226,sale,Network POS,2024-11-30 14:01:11 +0400,success,396.77,AED,"",""
5639670956085,#2225,sale,Network POS,2024-11-29 21:31:00 +0400,success,155.00,AED,"",""
5638949896245,#2224,sale,Network POS,2024-11-29 14:46:39 +0400,success,100.90,AED,"",""
5638875152437,#2223,sale,Network POS,2024-11-29 13:43:40 +0400,success,50.00,AED,"",""
5638782091317,#2222,sale,Network POS,2024-11-29 11:57:47 +0400,success,31.50,AED,"",""
5638779666485,#2221,sale,Network POS,2024-11-29 11:54:07 +0400,success,135.80,AED,"",""
5638765314101,#2220,sale,Network POS,2024-11-29 11:36:50 +0400,success,68.50,AED,"",""
5638191677493,#2219,void,Stripe Card Payments,2024-12-01 14:42:49 +0400,success,0.00,AED,master,card
5637716475957,#2218,sale,Network POS,2024-11-28 21:23:37 +0400,success,44.50,AED,"",""
5637550243893,#2217,capture,Stripe Card Payments,2024-11-30 16:25:51 +0400,success,582.90,AED,visa,card
5637196382261,#2216,capture,Stripe Card Payments,2024-11-28 18:57:04 +0400,success,459.51,AED,visa,card
5637195235381,#2215,sale,Network POS,2024-11-28 11:02:57 +0400,success,123.72,AED,"",""
5636316823605,#2214,sale,Network POS,2024-11-27 21:26:51 +0400,success,234.00,AED,"",""
5635948412981,#2213,sale,cash,2024-11-27 15:00:23 +0400,success,775.80,AED,"",""
5635821961269,#2212,sale,Network POS,2024-11-27 11:41:13 +0400,success,176.00,AED,"",""
5634583363637,#2211,sale,Network POS,2024-11-26 18:39:27 +0400,success,54.01,AED,"",""
5634568093749,#2210,capture,Stripe Card Payments,2024-11-28 13:48:39 +0400,success,119.00,AED,visa,card
5634356903989,#2209,sale,cash,2024-11-26 13:08:49 +0400,success,40.00,AED,"",""
5633409220661,#2208,sale,Network POS,2024-11-25 20:19:09 +0400,success,1358.37,AED,"",""
5633183744053,#2207,sale,Network POS,2024-11-25 15:35:27 +0400,success,207.45,AED,"",""
5633164181557,#2206,capture,Stripe Card Payments,2024-11-28 17:06:10 +0400,success,125.00,AED,master,card
5633065844789,#2205,capture,Stripe Card Payments,2024-11-29 11:43:08 +0400,success,93.80,AED,master,card
5632205488181,#2204,sale,Network POS,2024-11-24 20:06:54 +0400,success,453.60,AED,"",""
5632077037621,#2203,sale,Network POS,2024-11-24 17:27:05 +0400,success,37.00,AED,"",""
5632016973877,#2202,sale,Network POS,2024-11-24 15:45:08 +0400,success,82.00,AED,"",""
5630759239733,#2201,sale,cash,2024-11-23 16:15:14 +0400,success,38.00,AED,"",""
5630651203637,#2200,sale,manual,2024-11-23 14:36:29 +0400,success,1554.00,AED,"",""
5630384308277,#2199,sale,Network POS,2024-11-23 10:19:46 +0400,success,116.00,AED,"",""
5629040721973,#2198,sale,Network POS,2024-11-22 17:37:51 +0400,success,16.00,AED,"",""
5629040033845,#2197,sale,Network POS,2024-11-22 17:36:46 +0400,success,70.00,AED,"",""
5627947941941,#2196,sale,Network POS,2024-11-21 20:17:38 +0400,success,239.03,AED,"",""
5627491123253,#2195,sale,cash,2024-11-21 11:16:03 +0400,success,198.45,AED,"",""
5624915460149,#2194,sale,Network POS,2024-11-20 16:23:23 +0400,success,118.01,AED,"",""
5623750492213,#2193,capture,Stripe Card Payments,2024-11-20 16:24:28 +0400,success,781.00,AED,visa,card
5623650091061,#2192,sale,Network POS,2024-11-19 18:05:26 +0400,success,47.88,AED,"",""
5621363933237,#2191,sale,Network POS,2024-11-17 21:40:28 +0400,success,8.00,AED,"",""
5620995522613,#2190,sale,Network POS,2024-11-17 13:26:34 +0400,success,132.00,AED,"",""
5620957282357,#2189,sale,Network POS,2024-11-17 12:15:55 +0400,success,369.92,AED,"",""
5619993870389,#2188,sale,Network POS,2024-11-16 19:04:09 +0400,success,94.00,AED,"",""
5619952091189,#2187,sale,Network POS,2024-11-16 18:17:56 +0400,success,10.00,AED,"",""
5619751288885,#2186,sale,Network POS,2024-11-16 13:08:09 +0400,success,29.51,AED,"",""
5619729170485,#2185,sale,Network POS,2024-11-16 12:28:48 +0400,success,1746.97,AED,"",""
5618018287669,#2184,sale,Network POS,2024-11-15 17:01:14 +0400,success,80.50,AED,"",""
5616668016693,#2183,sale,Network POS,2024-11-14 14:49:45 +0400,success,351.95,AED,"",""
5616668016693,#2183,capture,Stripe Card Payments,2024-11-15 12:48:48 +0400,success,74.66,AED,master,card
5616648585269,#2182,capture,Stripe Card Payments,2024-11-14 14:50:37 +0400,success,95.50,AED,master,card
5616603594805,#2181,sale,cash,2024-11-14 12:53:13 +0400,success,24.00,AED,"",""
5616599466037,#2180,sale,cash,2024-11-14 12:44:55 +0400,success,20.00,AED,"",""
5616234332213,#2179,capture,Stripe Card Payments,2024-11-14 14:50:27 +0400,success,273.70,AED,master,card
5615556132917,#2178,capture,Stripe Card Payments,2024-11-20 16:14:19 +0400,success,755.58,AED,visa,card
5615461859381,#2177,capture,Stripe Card Payments,2024-11-14 22:54:02 +0400,success,217.00,AED,visa,card
5615337766965,#2176,sale,Network POS,2024-11-13 13:01:24 +0400,success,85.50,AED,"",""
5615185690677,#2175,sale,Network POS,2024-11-13 09:25:43 +0400,success,55.00,AED,"",""
5614559002677,#2174,sale,Network POS,2024-11-12 22:03:08 +0400,success,406.70,AED,"",""
5614320746549,#2173,sale,Network POS,2024-11-12 18:02:23 +0400,success,57.00,AED,"",""
5614205534261,#2172,sale,Network POS,2024-11-12 15:08:37 +0400,success,171.50,AED,"",""
5614199832629,#2171,sale,Network POS,2024-11-12 14:59:13 +0400,success,2378.90,AED,"",""
5614199832629,#2171,refund,Network POS,2024-12-05 21:07:46 +0400,success,1843.10,AED,"",""
5613265780789,#2170,capture,Stripe Card Payments,2024-11-14 04:01:12 +0400,success,70.00,AED,master,card
5612716261429,#2169,capture,Stripe Card Payments,2024-11-13 12:43:19 +0400,success,1780.00,AED,visa,card
5611676041269,#2168,sale,Network POS,2024-11-10 16:22:10 +0400,success,654.40,AED,"",""
5611625775157,#2167,sale,Network POS,2024-11-10 14:55:34 +0400,success,88.00,AED,"",""
5611117838389,#2166,capture,Stripe Card Payments,2024-11-10 14:36:59 +0400,success,462.50,AED,master,card
5608763392053,#2165,sale,cash,2024-11-08 10:51:03 +0400,success,457.87,AED,"",""
5608108359733,#2164,capture,Stripe Card Payments,2024-11-09 18:02:17 +0400,success,220.00,AED,master,card
5607924334645,#2163,sale,manual,2024-11-07 21:22:20 +0400,success,740.00,AED,"",""
5607663239221,#2162,sale,cash,2024-11-07 17:05:44 +0400,success,24.00,AED,"",""
5607266451509,#2161,capture,Stripe Card Payments,2024-11-07 19:38:52 +0400,success,940.00,AED,visa,card
5605420630069,#2160,sale,cash,2024-11-05 21:43:15 +0400,success,30.00,AED,"",""
5605391597621,#2159,capture,Stripe Card Payments,2024-11-06 14:23:12 +0400,success,794.50,AED,visa,card
5605355225141,#2158,capture,Stripe Card Payments,2024-11-06 14:22:44 +0400,success,239.00,AED,visa,card
5605302173749,#2157,sale,Network POS,2024-11-05 19:36:00 +0400,success,29.51,AED,"",""
5604193206325,#2156,sale,cash,2024-11-04 21:14:58 +0400,success,50.00,AED,"",""
5604176789557,#2155,sale,Network POS,2024-11-04 20:56:50 +0400,success,72.00,AED,"",""
5602981806133,#2154,capture,Stripe Card Payments,2024-11-04 15:07:09 +0400,success,130.00,AED,visa,card
5601946042421,#2153,sale,Network POS,2024-11-02 20:08:41 +0400,success,401.65,AED,"",""
5601780990005,#2152,sale,Network POS,2024-11-02 17:17:14 +0400,success,316.57,AED,"",""
5601755332661,#2151,sale,Network POS,2024-11-02 16:42:03 +0400,success,47.00,AED,"",""
5601525006389,#2150,sale,Network POS,2024-11-02 12:32:56 +0400,success,125.00,AED,"",""
5601389510709,#2149,sale,Network POS,2024-11-02 09:55:12 +0400,success,269.30,AED,"",""
5600479838261,#2148,sale,Network POS,2024-11-01 17:11:18 +0400,success,10.00,AED,"",""
5600249413685,#2147,capture,Stripe Card Payments,2024-11-03 16:45:36 +0400,success,273.00,AED,master,card
5597628923957,#2146,sale,Network POS,2024-10-30 18:25:40 +0400,success,90.00,AED,"",""
5597542383669,#2145,sale,cash,2024-10-31 17:23:43 +0400,success,885.00,AED,"",""
5597542383669,#2145,refund,cash,2024-10-31 17:33:50 +0400,success,885.00,AED,"",""
5596355756085,#2144,sale,Network POS,2024-10-29 16:57:29 +0400,success,187.50,AED,"",""
5596140404789,#2143,sale,cash,2024-10-29 09:56:11 +0400,success,57.00,AED,"",""
5596036792373,#2142,capture,Stripe Card Payments,2024-10-29 15:47:36 +0400,success,192.00,AED,visa,card
5595604123701,#2141,sale,Network POS,2024-10-28 21:54:45 +0400,success,273.00,AED,"",""
5595516731445,#2140,sale,Network POS,2024-10-28 20:16:32 +0400,success,153.00,AED,"",""
5595381858357,#2139,sale,Network POS,2024-10-28 17:20:22 +0400,success,615.73,AED,"",""
5595301806133,#2138,capture,Stripe Card Payments,2024-10-29 15:47:28 +0400,success,162.25,AED,visa,card
5595276378165,#2137,sale,Network POS,2024-10-28 14:32:12 +0400,success,119.50,AED,"",""
5594600636469,#2136,sale,Network POS,2024-10-27 21:35:13 +0400,success,93.35,AED,"",""
5594377945141,#2135,capture,Stripe Card Payments,2024-10-29 08:05:12 +0400,success,559.63,AED,visa,card
5594368901173,#2134,sale,Network POS,2024-10-27 17:07:30 +0400,success,57.00,AED,"",""
5593345982517,#2133,sale,Network POS,2024-10-26 17:43:21 +0400,success,275.79,AED,"",""
5593269108789,#2132,sale,Network POS,2024-10-26 15:47:41 +0400,success,33.50,AED,"",""
5593242304565,#2131,sale,Network POS,2024-10-26 15:00:08 +0400,success,914.17,AED,"",""
5593195249717,#2130,capture,Stripe Card Payments,2024-10-26 18:49:56 +0400,success,141.00,AED,master,card
5593053233205,#2129,capture,Stripe Card Payments,2024-10-26 18:50:17 +0400,success,118.50,AED,master,card
5592099192885,#2128,sale,cash,2024-10-25 16:40:53 +0400,success,39.60,AED,"",""
5591056449589,#2127,sale,Network POS,2024-10-24 18:52:36 +0400,success,20.00,AED,"",""
5588186824757,#2126,sale,Network POS,2024-10-22 12:28:17 +0400,success,183.15,AED,"",""
5586728157237,#2125,sale,Network POS,2024-10-21 12:01:59 +0400,success,51.87,AED,"",""
5584161013813,#2124,capture,Stripe Card Payments,2024-10-23 14:51:38 +0400,success,571.77,AED,visa,card
5584046424117,#2123,sale,Network POS,2024-10-20 17:02:30 +0400,success,36.00,AED,"",""
5583993962549,#2122,sale,Network POS,2024-10-20 15:33:56 +0400,success,95.51,AED,"",""
5583950184501,#2121,sale,Network POS,2024-10-20 14:01:10 +0400,success,77.40,AED,"",""
5583066693685,#2120,capture,Stripe Card Payments,2024-10-19 17:41:36 +0400,success,203.85,AED,visa,card
5582980579381,#2119,capture,Stripe Card Payments,2024-10-19 17:06:35 +0400,success,3823.00,AED,visa,card
5582111506485,#2118,sale,Network POS,2024-10-18 18:39:56 +0400,success,50.40,AED,"",""
5580909183029,#2117,sale,Network POS,2024-10-17 17:51:23 +0400,success,144.00,AED,"",""
5580603260981,#2116,capture,Stripe Card Payments,2024-10-17 14:29:39 +0400,success,177.00,AED,visa,card
5579445338165,#2115,sale,cash,2024-10-16 17:49:00 +0400,success,38.00,AED,"",""
5578425729077,#2114,sale,cash,2024-10-15 18:34:48 +0400,success,16.50,AED,"",""
5578383851573,#2113,sale,cash,2024-10-15 17:33:58 +0400,success,147.00,AED,"",""
5577496723509,#2112,sale,Network POS,2024-10-14 20:09:34 +0400,success,80.00,AED,"",""
5577484697653,#2111,sale,Network POS,2024-10-14 19:55:43 +0400,success,478.35,AED,"",""
5577431285813,#2110,sale,Network POS,2024-10-14 18:51:32 +0400,success,59.25,AED,"",""
5577430728757,#2109,sale,Network POS,2024-10-14 18:50:46 +0400,success,59.25,AED,"",""
5577380298805,#2108,sale,Network POS,2024-10-14 17:45:04 +0400,success,70.00,AED,"",""
5576875835445,#2107,capture,Stripe Card Payments,2024-10-16 19:10:49 +0400,success,415.00,AED,master,card
5576042086453,#2106,sale,cash,2024-10-13 16:39:16 +0400,success,85.00,AED,"",""
5575357235253,#2105,capture,Stripe Card Payments,2024-10-13 12:44:47 +0400,success,175.00,AED,visa,card
5575311163445,#2104,sale,Network POS,2024-10-12 21:01:38 +0400,success,1169.10,AED,"",""
5575259226165,#2103,sale,cash,2024-10-12 20:13:53 +0400,success,30.50,AED,"",""
5575254212661,#2102,sale,cash,2024-10-12 20:08:59 +0400,success,744.02,AED,"",""
5575238320181,#2101,sale,Network POS,2024-10-12 19:53:02 +0400,success,147.60,AED,"",""
5575043973173,#2100,sale,Network POS,2024-10-12 15:52:09 +0400,success,129.60,AED,"",""
5574347653173,#2099,sale,Network POS,2024-10-11 21:54:25 +0400,success,48.00,AED,"",""
5573952962613,#2098,sale,manual,2024-10-11 13:11:41 +0400,success,3117.80,AED,"",""
5572947509301,#2097,void,Stripe Card Payments,2024-10-10 12:57:04 +0400,success,0.00,AED,visa,card
5572252368949,#2096,sale,Network POS,2024-10-09 20:33:33 +0400,success,104.00,AED,"",""
5572057497653,#2095,sale,cash,2024-10-09 16:26:54 +0400,success,29.51,AED,"",""
5570844295221,#2094,sale,Network POS,2024-10-08 17:28:41 +0400,success,60.75,AED,"",""
5570736783413,#2093,capture,Stripe Card Payments,2024-10-08 16:22:29 +0400,success,76.30,AED,visa,card
5570555052085,#2092,sale,Network POS,2024-10-08 09:50:12 +0400,success,140.40,AED,"",""
5569975222325,#2091,sale,Network POS,2024-10-07 21:44:16 +0400,success,48.50,AED,"",""
5569777401909,#2090,sale,Network POS,2024-10-07 18:38:53 +0400,success,113.28,AED,"",""
5568752484405,#2089,capture,Stripe Card Payments,2024-10-07 11:58:54 +0400,success,95.00,AED,visa,card
5568583794741,#2088,sale,cash,2024-10-06 20:03:33 +0400,success,350.51,AED,"",""
5567409487925,#2087,sale,cash,2024-10-05 19:20:18 +0400,success,32.00,AED,"",""
5566066229301,#2086,sale,Network POS,2024-10-04 17:57:03 +0400,success,337.95,AED,"",""
5563457241141,#2085,sale,Network POS,2024-10-02 11:21:08 +0400,success,161.10,AED,"",""
5562634272821,#2084,sale,Network POS,2024-10-01 19:18:16 +0400,success,45.99,AED,"",""
5562429669429,#2083,sale,cash,2024-10-01 15:29:10 +0400,success,40.50,AED,"",""
5562345652277,#2082,sale,Network POS,2024-10-01 13:15:03 +0400,success,112.00,AED,"",""
5561180454965,#2081,sale,cash,2024-09-30 16:38:54 +0400,success,35.00,AED,"",""
5561012518965,#2080,capture,Stripe Card Payments,2024-09-30 13:33:23 +0400,success,276.00,AED,visa,card
5559899455541,#2079,sale,Network POS,2024-09-29 14:07:35 +0400,success,767.70,AED,"",""
5559834542133,#2078,sale,Network POS,2024-09-29 12:17:11 +0400,success,63.00,AED,"",""
5559833821237,#2077,sale,Network POS,2024-09-29 12:16:02 +0400,success,390.00,AED,"",""
5559823040565,#2076,sale,Network POS,2024-09-29 11:57:22 +0400,success,36.00,AED,"",""
5559210836021,#2075,sale,cash,2024-09-28 21:24:56 +0400,success,29.51,AED,"",""
5558859661365,#2074,sale,Network POS,2024-09-28 14:49:27 +0400,success,328.00,AED,"",""
5558858055733,#2073,sale,Network POS,2024-09-28 14:47:02 +0400,success,1222.56,AED,"",""
5558731472949,#2072,sale,Network POS,2024-09-28 11:26:08 +0400,success,370.26,AED,"",""
5557468069941,#2071,capture,Stripe Card Payments,2024-09-28 15:29:23 +0400,success,312.48,AED,visa,card
5556869300277,#2070,sale,Network POS,2024-09-26 20:22:20 +0400,success,74.50,AED,"",""
5556822507573,#2069,sale,cash,2024-09-26 19:30:50 +0400,success,72.00,AED,"",""
5556818116661,#2068,capture,Stripe Card Payments,2024-09-28 15:00:44 +0400,success,175.00,AED,visa,card
5556580450357,#2067,sale,cash,2024-09-26 13:44:15 +0400,success,104.00,AED,"",""
5555712262197,#2066,sale,Network POS,2024-09-25 17:50:48 +0400,success,10.00,AED,"",""
5553903435829,#2065,sale,Network POS,2024-09-24 10:56:26 +0400,success,388.00,AED,"",""
5553245683765,#2064,capture,Stripe Card Payments,2024-09-25 13:33:45 +0400,success,255.00,AED,visa,card
5553224745013,#2063,sale,Network POS,2024-09-23 20:13:25 +0400,success,88.87,AED,"",""
5553179754549,#2062,sale,cash,2024-09-23 19:17:23 +0400,success,84.01,AED,"",""
5553105797173,#2061,sale,cash,2024-09-23 17:39:18 +0400,success,350.00,AED,"",""
5552954540085,#2060,sale,Network POS,2024-09-23 13:47:41 +0400,success,67.50,AED,"",""
5552875405365,#2059,sale,Network POS,2024-09-23 11:29:43 +0400,success,462.15,AED,"",""
5552162078773,#2058,sale,Network POS,2024-09-22 19:59:46 +0400,success,62.00,AED,"",""
5552027729973,#2057,sale,cash,2024-09-22 17:14:57 +0400,success,34.00,AED,"",""
5551942795317,#2056,sale,Network POS,2024-09-22 14:58:43 +0400,success,39.50,AED,"",""
5551848259637,#2055,sale,Network POS,2024-09-22 11:58:42 +0400,success,401.51,AED,"",""
5550932394037,#2054,sale,cash,2024-09-21 15:09:04 +0400,success,42.50,AED,"",""
5550860632117,#2053,capture,Stripe Card Payments,2024-09-26 17:47:26 +0400,success,115.00,AED,visa,card
5550837530677,#2052,sale,Network POS,2024-09-21 12:16:48 +0400,success,65.18,AED,"",""
5550835466293,#2051,sale,Network POS,2024-09-21 12:13:05 +0400,success,106.50,AED,"",""
5548771606581,#2050,sale,Network POS,2024-09-19 15:11:11 +0400,success,128.00,AED,"",""
5547939659829,#2049,capture,Stripe Card Payments,2024-09-19 18:25:13 +0400,success,358.76,AED,visa,card
5547757862965,#2048,sale,Network POS,2024-09-18 19:09:01 +0400,success,67.95,AED,"",""
5547447255093,#2047,capture,Stripe Card Payments,2024-09-18 14:08:56 +0400,success,185.00,AED,visa,card
5546769317941,#2046,sale,Network POS,2024-09-17 21:35:01 +0400,success,585.00,AED,"",""
5546769317941,#2046,refund,Network POS,2024-09-24 22:26:37 +0400,success,585.00,AED,"",""
5546769317941,#2046,sale,cash,2024-09-25 17:04:22 +0400,success,585.00,AED,"",""
5546738745397,#2045,sale,cash,2024-09-17 21:06:01 +0400,success,137.01,AED,"",""
